id,fecha_operación,precio,recamaras,baños,m2_construcción,m2_terreno,pisos,frente_agua,vista,condición,calidad,m2_sobre_calle,m2_sotano,año_construcción,año_renovación,código_postal,latitud,longitud,m2_construcción_vecinal,m2_terreno_vecinal,agente_id
7454001200,04/06/2014,390000,3,2.25,381,2286,1,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,4
7568700175,04/06/2014,324950,3,1,368.8,2267.7,1,0,0,3,7,1210,0,1949,0,98155,47.7402,-122.323,1120,7440,11
7625703065,04/06/2014,375000,2,1,249.9,1905,1,0,0,4,5,820,0,1922,0,98136,47.5479,-122.384,1300,6250,11
7732410380,04/06/2014,907500,4,2.5,844.3,2634.1,2,0,0,4,9,2770,0,1987,0,98007,47.6599,-122.146,2670,9000,3
7853280570,04/06/2014,765000,4,3,1344.2,1555.7,2,0,0,3,9,3400,1010,2006,0,98065,47.5392,-121.861,4390,5537,11
7853302130,04/06/2014,418500,3,2.5,627.9,1340.8,2,0,0,3,7,2060,0,2007,0,98065,47.5415,-121.884,2060,4399,1
7853350090,04/06/2014,648000,4,2.5,1002.8,1890.7,2,0,0,3,9,3290,0,2008,0,98065,47.5441,-121.86,2990,6835,2
7853400250,04/06/2014,610000,4,3.5,887,1603.2,2,0,0,3,9,2910,0,2012,0,98065,47.5168,-121.883,2910,5260,1
7855400330,04/06/2014,1100000,5,2.75,810.8,2663,1,0,4,5,8,1470,1190,1969,0,98006,47.5667,-122.155,3280,8783,10
7856640560,04/06/2014,1126000,5,3.5,1182.6,4232.1,2,0,3,4,9,2540,1340,1979,0,98006,47.5696,-122.156,3690,13885,10
7880000060,04/06/2014,658588,3,2.25,780.3,12602.3,2,0,0,3,10,2560,0,1986,0,98027,47.4871,-122.065,3040,35395,11
7888200140,04/06/2014,250000,4,2,646.2,2652.1,1.5,0,0,4,7,2120,0,1960,0,98198,47.3722,-122.308,1720,8527,8
8018600765,04/06/2014,240500,3,1.75,445,3226,1,0,0,3,7,990,470,1997,0,98168,47.492,-122.317,1220,12012,5
8021700030,04/06/2014,371000,3,1.5,432.8,1371.6,1,0,0,3,7,1420,0,1959,0,98103,47.694,-122.332,1540,6375,6
8567300110,04/06/2014,485000,3,2.5,713.2,18000.9,1,0,0,3,8,2340,0,1985,0,98038,47.4052,-122.028,2700,37263,8
8632100010,04/06/2014,365000,2,1,381,2468.9,1,0,0,4,7,1250,0,1947,0,98125,47.7294,-122.329,1710,8100,2
8669180390,04/06/2014,285000,3,2.5,742.8,1565.5,2,0,0,3,7,2437,0,2011,0,98002,47.3517,-122.21,2437,4614,5
8691360200,04/06/2014,875000,4,2.75,1155.2,3251.9,2,0,0,3,10,3790,0,1999,0,98075,47.5976,-121.983,3750,11634,4
8833510230,04/06/2014,603500,4,2.5,1237.5,2966.9,1,0,4,3,9,2150,1910,1977,0,98028,47.7678,-122.254,2750,10370,11
8898700120,04/06/2014,400000,3,2,688.8,3445.8,1,0,0,3,7,1130,1130,1986,0,98055,47.4544,-122.204,2080,10248,2
8917100180,04/06/2014,583000,6,2.75,801.6,5002.1,1,0,0,4,8,1650,980,1974,0,98052,47.6309,-122.093,2250,12255,11
9144100007,04/06/2014,767450,3,2,496.8,2316.2,1,0,0,3,10,1630,0,2006,0,98117,47.6981,-122.376,2030,7599,5
9178600360,04/06/2014,760500,3,2,606.6,1216.2,1,0,0,5,7,1130,860,1912,0,98103,47.6572,-122.333,1710,4000,1
9268200658,04/06/2014,280000,2,1,292.6,1499.6,1,0,0,3,6,960,0,1942,0,98117,47.6946,-122.362,1010,5040,11
9268851630,04/06/2014,520000,3,3.25,469.4,453.2,2,0,0,3,8,1540,0,2011,0,98027,47.5397,-122.027,1620,1104,1
9346920260,04/06/2014,646000,4,2.25,762,2590.8,1,0,0,4,8,1600,900,1978,0,98006,47.5615,-122.131,2290,8927,5
9359300250,04/06/2014,685000,4,2.5,844.3,13872.7,2,0,0,4,9,2770,0,1989,0,98077,47.7751,-122.088,2940,49495,10
9407102245,04/06/2014,310000,3,2,411.5,3398.5,1,0,0,3,7,1110,240,1995,0,98045,47.446,-121.776,1290,10043,6
9455200205,04/06/2014,525000,3,2,469.4,2377.4,1,0,0,3,8,1540,0,2004,0,98125,47.7041,-122.288,1510,7800,9
9521100214,04/06/2014,455000,3,1.75,432.8,362.4,3,0,0,3,8,1420,0,2006,0,98103,47.6625,-122.352,1380,1196,11
9558020460,04/06/2014,427500,4,2.5,749.8,1551.7,2,0,0,3,9,2460,0,2003,0,98058,47.45,-122.121,2490,4750,11
9808700405,04/06/2014,1901000,3,2.5,810.8,4074.3,2,0,2,3,10,2660,0,1992,0,98004,47.6501,-122.217,2660,13367,1
7600065,05/06/2014,465000,3,2.25,466.3,379.5,2,0,0,3,9,1050,480,2014,0,98122,47.6018,-122.297,1530,2307,9
254000020,05/06/2014,453500,4,1.75,609.6,1838.6,1,0,2,3,7,1300,700,1959,0,98146,47.5132,-122.389,1930,6032,2
293720140,05/06/2014,449950,3,2.5,661.4,1497.2,2,0,0,3,7,2170,0,2003,0,98028,47.7767,-122.239,2010,4395,2
321059091,05/06/2014,299950,4,1.75,475.5,9539.9,1,0,0,4,7,1560,0,1965,0,98092,47.3384,-122.164,2460,44907,7
913000315,05/06/2014,1300000,6,4.5,1189.3,1182.6,3,0,4,4,9,2782,1120,1977,0,98116,47.5837,-122.399,1100,3870,11
1003400250,05/06/2014,237000,3,1,344.4,3246.1,1,0,0,3,7,1130,0,1954,0,98188,47.4363,-122.286,1320,10650,1
1038000040,05/06/2014,499950,3,2.5,722.4,3887.1,2,0,0,3,7,2370,0,2001,0,98019,47.7359,-121.984,2280,16808,4
1068000235,05/06/2014,1155000,4,2.25,908.3,2453.9,1.5,0,2,4,10,2020,960,1935,0,98199,47.6426,-122.409,2760,5499,1
1137300900,05/06/2014,749950,4,2.75,947.9,10739.6,2,0,0,4,9,3110,0,1983,0,98072,47.7355,-122.095,2790,35445,10
1232002015,05/06/2014,466500,3,1,435.9,1170.4,1,0,0,3,7,950,480,1945,0,98117,47.6847,-122.381,1430,3840,11
1250202255,05/06/2014,647500,3,1.75,393.2,1179.6,1,0,0,5,7,1290,0,1916,0,98144,47.5873,-122.29,2020,5850,8
1336800160,05/06/2014,875000,5,2.5,890,1697.1,2,0,0,3,8,2320,600,1906,0,98112,47.6265,-122.312,2970,5568,11
1424059142,05/06/2014,799000,4,3.5,1066.8,2605.1,2,0,0,3,9,2500,1000,1994,0,98006,47.5613,-122.126,2350,10270,9
1432400065,05/06/2014,189000,3,1,307.8,2304.3,1,0,0,3,6,1010,0,1958,0,98058,47.4497,-122.176,1170,7560,8
1454100440,05/06/2014,456000,4,1.75,509,3013.3,1,0,0,5,7,1670,0,1947,0,98125,47.7249,-122.287,2590,9997,9
1523069086,05/06/2014,395000,3,1.75,445,6904,1,0,0,4,7,1460,0,1961,0,98027,47.4861,-122.03,2030,49222,11
1626079132,05/06/2014,499500,3,2.5,768.1,16198,1.5,0,0,3,7,2520,0,1988,0,98019,47.743,-121.925,2020,56628,5
1771100330,05/06/2014,250000,3,2.5,460.2,3165,1,0,0,2,7,1030,480,1976,0,98077,47.758,-122.071,1490,10000,4
1858600012,05/06/2014,310000,4,2.25,668.1,3696.6,2,0,0,3,8,2192,0,2006,0,98030,47.3644,-122.2,1914,4649,2
1864940180,05/06/2014,335000,4,2.5,795.5,1457.2,2,0,0,3,8,2610,0,2009,0,98001,47.2649,-122.292,2583,4796,9
1951700700,05/06/2014,530000,4,2.25,673.6,2336.3,2,0,0,4,8,2210,0,1968,0,98006,47.5424,-122.168,1960,7903,10
2024079035,05/06/2014,685000,3,2.75,960.1,67049.3,2,0,0,4,9,3000,150,1990,0,98024,47.553,-121.946,3180,218235,11
2115200160,05/06/2014,445000,4,2.5,713.2,1153.4,2,0,0,3,8,2340,0,2008,0,98106,47.535,-122.348,1730,4000,7
2171400126,05/06/2014,269000,3,1,515.1,1295.4,1,0,0,3,7,1020,670,1967,0,98178,47.4945,-122.258,1820,8865,5
2395710010,05/06/2014,376000,4,2.75,737.6,1759.6,2,0,0,3,8,2420,0,2005,0,98038,47.3772,-122.029,2420,6200,11
2526069095,05/06/2014,955000,4,4.25,1725.2,59007.1,2,0,0,3,10,4100,1560,2001,0,98019,47.7064,-121.981,3620,207141,11
2571910380,05/06/2014,289000,3,2,512.1,2567.6,1,0,0,3,7,1680,0,1993,0,98022,47.1969,-122.011,1990,8545,11
2607720150,05/06/2014,492000,4,3.75,856.5,3304,2,0,2,4,8,2070,740,1994,0,98045,47.4861,-121.804,2370,11248,7
2676500080,05/06/2014,268500,4,2.5,640.1,1291.4,2,0,0,3,8,2100,0,2006,0,98031,47.3901,-122.174,2100,4575,4
2726049164,05/06/2014,547000,3,2.5,451.1,2554.5,1,0,0,4,7,1480,0,1968,0,98125,47.7078,-122.288,1710,8050,5
2757000040,05/06/2014,795000,4,2.25,630.9,3988,1,0,0,4,8,1700,370,1967,0,98040,47.5606,-122.222,2520,10180,11
2771104010,05/06/2014,529999,3,2.5,521.2,507.2,2,0,0,5,8,1300,410,2003,0,98199,47.6456,-122.383,1470,5400,11
2781250230,05/06/2014,343000,4,2.5,630.9,1371.6,2,0,0,3,7,2070,0,2004,0,98038,47.3497,-122.026,2760,5173,2
2785000110,05/06/2014,540000,4,2.25,405.4,2560.3,1.5,0,0,3,8,1330,0,1962,0,98005,47.6078,-122.169,2270,10146,11
2883200961,05/06/2014,700000,3,1.75,582.2,1463,1,0,0,3,7,1080,830,1959,0,98103,47.6844,-122.332,1750,4800,7
2902200142,05/06/2014,584000,3,2.5,451.1,452.6,2,0,0,3,8,1280,200,2007,0,98102,47.6376,-122.326,1470,1277,5
2944500470,05/06/2014,257000,4,2.75,710.2,2329.3,1,0,0,3,8,1800,530,1990,0,98023,47.2946,-122.37,2320,7933,6
2979800764,05/06/2014,390000,3,2,445.9,264.6,3,0,0,3,7,1463,0,2003,0,98115,47.6843,-122.317,1484,4320,1
3024059078,05/06/2014,610000,4,1.75,557.8,8872.7,2,0,0,3,8,1230,600,1990,0,98040,47.5449,-122.215,3630,16488,2
3041700570,05/06/2014,466800,3,2.5,451.1,4343.4,2,0,0,3,7,1480,0,1996,0,98033,47.6595,-122.186,1660,14250,1
3211290370,05/06/2014,463000,3,2.5,499.9,9134.9,2,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.974,1580,28399,1
3261020370,05/06/2014,653000,3,2.5,816.9,2971.8,1,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,1
3306200010,05/06/2014,210000,4,1.5,585.2,3170.8,1,0,0,3,7,1370,550,1959,0,98023,47.2987,-122.366,1550,9619,9
3332500636,05/06/2014,356000,2,1,280.4,1248.2,1,0,0,4,6,920,0,1914,0,98118,47.5484,-122.278,1460,4945,6
3336500180,05/06/2014,324500,3,2.5,506,1216.2,2,0,0,3,7,1660,0,2009,0,98118,47.5298,-122.268,1670,4050,5
3395800305,05/06/2014,270000,3,1.5,576.1,2880.4,1,0,0,3,7,1090,800,1957,0,98146,47.4829,-122.341,1470,8100,1
3624039150,05/06/2014,335000,3,2,356.6,1633.7,1,0,0,3,6,1170,0,1919,0,98106,47.5181,-122.364,1180,7200,11
3715500220,05/06/2014,386000,3,2,405.4,2468.9,1,0,0,4,7,1330,0,1969,0,98034,47.7251,-122.175,1590,8100,1
3731800055,05/06/2014,450000,4,1,609.6,1425.2,1.5,0,0,3,7,1250,750,1916,1986,98118,47.5529,-122.268,1140,4676,11
3751604895,05/06/2014,165000,3,1,350.5,5852.2,1,0,0,4,5,1150,0,1908,0,98001,47.2756,-122.27,1290,19200,1
3845100640,05/06/2014,411605,4,2.5,810.2,1207,2,0,0,3,9,2658,0,2014,0,98092,47.2603,-122.194,2578,4200,2
4027701284,05/06/2014,385000,3,2.25,521.2,3505.2,1,0,0,3,7,1210,500,1978,0,98028,47.7675,-122.267,1800,11500,1
4048400191,05/06/2014,545000,3,1.75,518.2,15742.6,1.5,0,0,5,6,1700,0,1931,0,98059,47.4704,-122.076,1100,39504,11
4136930360,05/06/2014,359800,4,2.5,728.5,1958.6,2,0,0,3,9,2390,0,1999,0,98092,47.2586,-122.221,2520,6700,11
4139900120,05/06/2014,1415000,4,5.25,1423.4,13396,2,0,0,3,12,4670,0,1989,0,98006,47.5456,-122.126,4900,35000,9
5078400160,05/06/2014,1800000,5,4.5,1341.1,4748.8,2,0,0,3,11,3390,1010,2003,0,98004,47.6232,-122.207,2150,14249,9
5095400040,05/06/2014,270000,3,1,457.2,4114.8,1,0,0,4,7,1500,0,1968,0,98059,47.4666,-122.072,1350,13680,9
5279100680,05/06/2014,240000,3,1,350.5,1470.7,1,0,0,4,6,1150,0,1957,0,98027,47.5321,-122.029,1760,7121,10
5309101200,05/06/2014,620000,4,2.25,731.5,1630.7,1.5,0,0,4,7,1460,940,1929,0,98117,47.6763,-122.37,1250,4880,5
5416510110,05/06/2014,297500,4,2.5,582.2,1524,2,0,0,3,7,1910,0,2005,0,98038,47.3608,-122.036,2020,5000,5
5561300730,05/06/2014,530000,4,3.25,1268,10867.3,2,0,0,3,8,2760,1400,1973,0,98027,47.4683,-122.008,2500,35675,7
5561400340,05/06/2014,630000,4,3.75,1405.1,12253.6,1,0,0,4,10,2500,2110,1980,0,98027,47.4599,-122,3050,41056,1
5700002325,05/06/2014,640000,3,1.75,713.2,1282,1,0,0,5,7,1170,1170,1917,0,98144,47.5759,-122.288,1360,4725,1
5727500019,05/06/2014,395000,4,3,603.5,2417.4,1,0,0,4,7,1160,820,1983,0,98133,47.7513,-122.334,1910,7931,11
6067900060,05/06/2014,565000,3,2.75,728.5,3037.6,1,0,0,5,8,1360,1030,1977,0,98006,47.5433,-122.185,2140,10713,7
6638900461,05/06/2014,700000,3,2.5,624.8,1275.6,2,0,0,3,9,2050,0,2011,0,98117,47.6922,-122.371,1150,5000,11
6699930440,05/06/2014,355500,3,2.5,792.5,1688.6,2,0,0,3,8,2600,0,2004,0,98038,47.3446,-122.041,2600,5540,1
6788201781,05/06/2014,886000,4,2,810.8,1188.7,1.5,0,0,4,7,1480,1180,1923,0,98112,47.6398,-122.306,2350,3900,1
6817800510,05/06/2014,372500,3,1.5,359.7,3756.4,1,0,0,3,7,800,380,1981,0,98074,47.6337,-122.032,1280,11371,2
6819100122,05/06/2014,546000,2,1,295.7,1036.3,1,0,0,3,7,970,0,1924,0,98109,47.6444,-122.357,1180,3600,8
6821101762,05/06/2014,499000,3,3.5,515.1,436.5,2,0,0,3,7,1360,330,2008,0,98199,47.6513,-122.4,1650,2788,7
6884800210,05/06/2014,619000,4,1.75,506,1158.2,1.5,0,0,3,7,1660,0,1926,0,98115,47.6883,-122.314,1660,3767,4
7010700210,05/06/2014,605004,4,2,417.6,1219.2,2,0,0,3,9,1370,0,1951,1994,98199,47.6593,-122.394,2010,5720,11
7138000260,05/06/2014,279950,3,2,533.4,2971.8,1,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,9
7165700200,05/06/2014,275000,3,3,423.7,329.2,2,0,0,3,7,1140,250,2006,0,98118,47.5323,-122.281,1450,1081,8
7237590010,05/06/2014,214100,2,2.5,350.5,629.1,2,0,0,3,7,1150,0,2004,0,98001,47.3516,-122.292,1880,2855,11
7385310040,05/06/2014,725000,4,2.75,737.6,3341.2,1,0,0,3,8,1530,890,1977,0,98007,47.6218,-122.152,2620,13200,6
7625700305,05/06/2014,564000,3,1.75,603.5,1905,1,0,1,5,7,1090,890,1910,0,98136,47.554,-122.385,1980,6250,11
7625700935,05/06/2014,875000,3,3.5,990.6,1828.8,2,0,0,3,10,2500,750,2001,0,98136,47.5533,-122.391,1650,6000,4
7696630170,05/06/2014,276000,4,2.5,630.3,2207.4,2,0,0,4,7,2068,0,1976,0,98001,47.3318,-122.281,1560,7524,3
7732410390,05/06/2014,749000,3,2.5,813.8,3151,2,0,0,3,9,2670,0,1987,0,98007,47.6599,-122.146,2670,8866,11
7851980100,05/06/2014,1075000,5,4.75,1578.9,5428.8,2,0,2,3,11,4070,1110,2001,0,98065,47.5405,-121.868,3960,15103,11
7857003465,05/06/2014,495000,5,3,743.7,1447.8,1,0,0,3,9,1450,990,2006,0,98108,47.5485,-122.302,1420,5940,11
7893802800,05/06/2014,425000,4,2.75,743.7,4678.4,2,0,1,4,7,2440,0,1957,0,98198,47.4117,-122.333,2280,9250,1
7935000125,05/06/2014,440000,3,1,320,2286,1,0,0,3,6,1050,0,1900,0,98136,47.5473,-122.396,1380,7500,11
8016250060,05/06/2014,255000,3,2.5,490.7,1882.4,2,0,0,3,7,1610,0,1994,0,98030,47.3657,-122.173,1680,7414,1
8029770470,05/06/2014,550000,4,2.5,823,1569.7,2,0,0,3,9,2700,0,2007,0,98059,47.5071,-122.148,3160,7620,1
8078570380,05/06/2014,292000,5,2.5,759,2336.6,1,0,0,4,7,1490,1000,1989,0,98031,47.4022,-122.171,1930,7415,1
8159600360,05/06/2014,560000,4,2.5,688.8,1131.7,2,0,0,3,9,2260,0,2003,0,98034,47.7247,-122.165,2260,3713,6
8562500200,05/06/2014,375000,3,1.75,292.6,2470.7,1,0,0,3,7,960,0,1962,0,98052,47.6737,-122.156,1650,8035,10
8644300200,05/06/2014,555000,4,2.75,615.7,3267.5,1,0,0,4,8,1420,600,1976,0,98052,47.6373,-122.104,2190,10164,11
8651611130,05/06/2014,798000,3,3.5,1094.2,1951.3,2,0,0,3,10,3590,0,1999,0,98074,47.6336,-122.063,3230,7305,8
8961800035,05/06/2014,229000,2,1,362.7,2258,1,0,0,3,6,830,360,1941,0,98168,47.5094,-122.31,1140,7408,8
259800060,06/06/2014,445000,4,2,448.1,2558.8,1,0,0,4,7,1470,0,1965,0,98008,47.631,-122.117,1760,7976,9
486000520,06/06/2014,1370000,2,2.25,749.8,5163.3,1.5,0,4,4,9,1930,530,1936,0,98117,47.6792,-122.404,2260,6851,1
522039106,06/06/2014,160000,3,1,368.8,31466.6,1,0,0,2,6,1210,0,1918,1960,98070,47.4208,-122.445,1880,40510,9
524059148,06/06/2014,1600000,4,3.5,1304.5,2920.9,2,0,0,3,11,4280,0,2005,0,98004,47.5979,-122.197,2360,10031,4
1123049232,06/06/2014,279000,5,2.5,819.9,1693.8,2,0,0,3,7,2690,0,2012,0,98178,47.4914,-122.253,2090,10500,1
1175000073,06/06/2014,500000,4,1,524.3,1222.6,1.5,0,0,4,7,1720,0,1904,0,98107,47.6719,-122.396,1580,3784,11
1189000492,06/06/2014,405000,2,2,428.2,327.1,2,0,0,3,8,1140,265,2007,0,98122,47.612,-122.295,1405,3000,11
1217000340,06/06/2014,185000,3,1,560.8,2468.9,1,0,0,4,7,920,920,1953,0,98166,47.455,-122.35,1250,8100,1
1775801340,06/06/2014,415000,3,1.75,582.2,3839.3,1,0,0,3,7,1340,570,1977,0,98072,47.7399,-122.099,1550,13310,11
1853080850,06/06/2014,837219,5,2.75,923.5,2340.6,2,0,0,3,9,3030,0,2014,0,98074,47.593,-122.057,3080,6341,11
1868901120,06/06/2014,660000,3,1.75,603.5,1005.8,1.5,0,0,4,7,1140,840,1926,0,98115,47.6733,-122.298,1590,5000,11
1898900040,06/06/2014,300000,4,2.5,816.9,4726.8,2,0,0,3,8,2680,0,1999,0,98023,47.3025,-122.39,1960,15586,3
1937300180,06/06/2014,435000,3,2,298.7,1524,1,0,0,3,6,980,0,1940,0,98144,47.595,-122.308,1970,3025,3
1995200245,06/06/2014,545000,4,2.5,621.8,1839.2,2,0,0,3,7,2040,0,1990,0,98115,47.6952,-122.323,1380,5986,1
2011400583,06/06/2014,402000,3,2.5,823,3046.2,1,0,3,4,7,1350,1350,1959,0,98198,47.397,-122.321,2470,10664,1
2405500050,06/06/2014,650000,4,2.5,865.6,2851.1,2,0,0,3,10,2840,0,1990,0,98074,47.6274,-122.04,2540,10200,11
2412100025,06/06/2014,315000,3,1.5,533.4,3810,1,0,0,3,7,1150,600,1954,0,98024,47.5666,-121.902,1680,13000,3
2492200435,06/06/2014,389250,2,1.5,454.2,1243.6,1,0,0,3,7,930,560,1956,0,98126,47.5344,-122.381,1320,4080,10
2768100180,06/06/2014,595000,4,2.5,606.6,662.9,2,0,0,3,8,1680,310,2005,0,98107,47.6696,-122.371,1560,2087,1
2869100080,06/06/2014,744000,3,2.5,813.8,3714.6,2,0,0,3,8,2670,0,1986,0,98052,47.6677,-122.15,2400,8999,1
2919702655,06/06/2014,475000,2,1,271.3,1399,1,0,0,3,7,890,0,1923,0,98117,47.6901,-122.362,1310,4590,1
3275300040,06/06/2014,320000,3,1.75,417.6,3017.5,1,0,0,4,7,1370,0,1983,0,98003,47.2575,-122.312,1490,9600,1
3331000070,06/06/2014,735000,4,2.5,859.5,1883.7,2,0,0,3,9,2050,770,2013,0,98118,47.5529,-122.281,1390,4635,11
3424069008,06/06/2014,585000,4,2.5,740.7,1446.9,2,0,0,3,8,2430,0,2008,0,98027,47.5285,-122.031,1930,7200,7
3582900280,06/06/2014,1120000,5,2.75,1341.1,5638.8,1,0,3,5,9,2250,2150,1963,0,98028,47.7424,-122.263,3290,19257,10
3585900665,06/06/2014,805000,5,2.5,1402.1,6044.5,1,0,3,3,9,2300,2300,1956,2015,98177,47.7608,-122.378,2890,19831,5
3586501135,06/06/2014,680000,3,2.25,691.9,7284.7,1,0,0,3,9,1820,450,1975,0,98177,47.7506,-122.372,2520,28300,5
3629890190,06/06/2014,1300000,4,4,1301.5,1829.4,2,0,3,3,10,3180,1090,2004,0,98029,47.5443,-121.994,4280,5942,8
3630000080,06/06/2014,450000,3,2.5,451.1,597.7,2,0,0,3,8,1480,0,2005,0,98029,47.5478,-122,1400,1138,1
3735901600,06/06/2014,435000,2,1,384,1243.6,1.5,0,0,5,7,1260,0,1926,0,98115,47.687,-122.32,1720,4080,1
3755500080,06/06/2014,510000,4,1.5,402.3,4343.4,1,0,0,4,7,1320,0,1954,0,98033,47.7016,-122.199,1720,14250,9
3876310300,06/06/2014,525000,5,2.75,743.7,2438.4,1,0,0,4,7,1240,1200,1972,0,98034,47.7283,-122.17,1780,8391,11
4017050260,06/06/2014,539500,3,2.5,938.8,3802.7,2,0,0,3,10,3080,0,1990,0,98038,47.3752,-122.029,3130,13631,11
4031000260,06/06/2014,200000,2,1,527.3,2929.1,1,0,0,3,7,1380,350,1962,0,98001,47.2956,-122.285,1310,9812,8
4037500335,06/06/2014,455000,4,2.25,530.4,2575.3,1,0,0,4,7,1170,570,1958,0,98008,47.6079,-122.123,1980,11175,1
4046601460,06/06/2014,407193,4,2,573,4466.2,2,0,0,3,8,1880,0,1978,0,98014,47.6959,-121.921,1750,14858,4
4113800330,06/06/2014,570000,3,2.5,731.5,2126,2,0,0,3,9,2400,0,1993,0,98056,47.534,-122.179,2640,11172,11
4215270070,06/06/2014,969990,4,2.5,1264.9,2571.3,2,0,0,3,10,4150,0,2014,0,98075,47.5802,-122.039,4070,8438,11
4322300010,06/06/2014,294700,3,2,600.5,2926.1,1,0,0,4,7,1300,670,1967,0,98003,47.2824,-122.301,1710,7703,1
4365200186,06/06/2014,253500,2,1,246.9,1463,1,0,0,3,7,810,0,1948,0,98126,47.5232,-122.375,1240,7740,1
4365200860,06/06/2014,385200,4,1,472.4,2359.2,1.5,0,0,3,6,1550,0,1954,0,98126,47.5222,-122.375,1220,7740,11
5112800060,06/06/2014,455000,4,1.75,624.8,28811.2,1,0,0,4,7,1250,800,1959,0,98058,47.4492,-122.084,2270,47480,11
5210200184,06/06/2014,452000,2,1.75,530.4,1645.9,1,0,0,4,7,990,750,1946,0,98115,47.6971,-122.282,1980,5400,8
5318100840,06/06/2014,1280000,4,3.5,917.4,1097.3,2,0,0,3,9,2370,640,1999,0,98112,47.6341,-122.284,2650,4200,6
6117501015,06/06/2014,387500,3,1,475.5,4368.7,1,0,0,4,7,1560,0,1953,0,98166,47.432,-122.348,1640,14333,3
6632900084,06/06/2014,360000,3,1.75,310.9,2139.7,1.5,0,0,4,7,1020,0,1953,0,98155,47.7362,-122.314,1020,5871,1
6744700423,06/06/2014,432000,3,1.75,448.1,1905,1,0,3,4,7,1070,400,1939,0,98155,47.7394,-122.288,2630,7050,1
7202270930,06/06/2014,600000,4,2.5,780.3,1704.7,2,0,0,3,7,2560,0,2001,0,98053,47.6886,-122.037,2800,5890,11
7211401485,06/06/2014,285000,2,1,237.7,1524,1,0,0,4,6,780,0,1943,0,98146,47.5112,-122.357,1030,5000,11
7399800150,06/06/2014,535500,3,1.5,527.3,12268.2,2,0,0,4,8,1730,0,1983,0,98072,47.7499,-122.111,1730,36250,8
7409700215,06/06/2014,550000,3,1.5,579.1,1524,1.5,0,0,3,7,1640,260,1926,0,98115,47.6779,-122.294,2090,5000,7
7436500360,06/06/2014,510000,3,1.75,451.1,2145.8,1,0,0,3,7,1480,0,1974,0,98033,47.6723,-122.169,2040,7810,10
7631800025,06/06/2014,1035000,4,3.25,1051.6,3426,2,0,3,4,10,2430,1020,1960,2001,98166,47.4556,-122.372,2412,19499,11
7853310450,06/06/2014,589500,4,2.5,801.6,1928.2,2,0,0,3,9,2630,0,2008,0,98065,47.5222,-121.874,3240,6229,2
8651520420,06/06/2014,539000,3,2,688.8,2916.3,1,0,0,3,8,1780,480,1985,0,98074,47.6457,-122.058,2250,9744,11
8651710430,06/06/2014,465000,4,2.25,630.9,2286,2,0,0,4,7,2070,0,1977,0,98034,47.727,-122.217,2080,7700,3
8682220150,06/06/2014,835000,2,2,694.9,2077.2,1,0,0,3,8,2280,0,2002,0,98053,47.7103,-122.027,2280,6750,6
8691440100,06/06/2014,895000,4,3,987.6,1695.3,2,0,0,3,10,3240,0,2013,0,98075,47.5919,-121.975,3380,5562,5
8731951670,06/06/2014,270000,4,2.25,579.1,2621.3,1,0,0,4,8,1900,0,1975,0,98023,47.3102,-122.381,2120,8000,2
8824900120,06/06/2014,739000,4,3,829.1,1158.2,2,0,0,5,8,1800,920,1919,0,98115,47.6756,-122.306,1940,4001,6
8917100020,06/06/2014,1150000,3,1.5,661.4,5059.7,1,1,2,3,10,1130,1040,1979,0,98052,47.6307,-122.088,3130,13875,11
8965400010,06/06/2014,715000,3,2.5,777.2,4102,2,0,0,3,9,2550,0,1990,0,98006,47.5586,-122.121,3180,13458,1
9274200365,06/06/2014,920000,4,2.75,877.8,1752.6,1.5,0,0,5,9,1710,1170,1928,0,98116,47.5874,-122.387,1640,5750,8
9286100320,06/06/2014,471000,3,2.5,618.7,855,2,0,0,3,8,1720,310,2001,0,98027,47.5305,-122.047,1670,2898,11
9485950040,06/06/2014,435000,4,2.75,996.7,15543,2,0,0,4,8,2720,550,1983,0,98042,47.347,-122.087,2780,36036,11
9492500010,06/06/2014,879950,4,2.75,917.4,2199.1,2,0,0,3,9,3010,0,2014,0,98033,47.6952,-122.178,3010,7215,5
9542400075,06/06/2014,809950,4,2,679.7,3017.5,1.5,0,0,5,9,2230,0,1959,0,98005,47.5979,-122.173,2510,11041,6
1543000060,07/06/2014,462000,4,2.5,935.7,1960.5,2,0,0,3,9,3070,0,2006,0,98055,47.4487,-122.205,2910,5106,1
3566800040,07/06/2014,490000,3,3,527.3,896.1,3,0,0,3,7,1730,0,1985,0,98117,47.6911,-122.392,1690,4410,9
8635750950,07/06/2014,568500,4,2.5,749.8,1280.2,2,0,0,3,8,2460,0,1998,0,98074,47.6041,-122.02,2460,4200,5
8650000250,07/06/2014,611000,6,2.5,1164.3,16207.1,1,0,0,4,9,2040,1780,1974,0,98027,47.5209,-122.052,2510,15314,11
1928300620,08/06/2014,455000,3,1,396.2,1082,1.5,0,0,3,7,1300,0,1927,0,98105,47.6696,-122.32,1410,4080,3
